"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"472","RT @ahongpleong: sampe kapan nih fans aot mau nimpalin konten vaksin pake gambar suntikan aot sama titan telanjang, kabarin aja biar sama s…",FALSE,0,NA,2021-01-15 21:49:14,FALSE,NA,"1350198383932133377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aldikurr",53,TRUE,FALSE,NA,NA
"473","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 21:44:25,FALSE,NA,"1350197169823707136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kakimeong",78,TRUE,FALSE,NA,NA
"474","suntik vaksin di bilang bs jadi titan, ntar season 4 kalo udh ada zeke's wine, minum anggur jd titan",FALSE,0,NA,2021-01-15 20:58:31,FALSE,NA,"1350185618790203393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chxesa",0,FALSE,FALSE,NA,NA
"475","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 19:06:07,FALSE,NA,"1350157333066776577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sayangyongk",78,TRUE,FALSE,NA,NA
"476","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 19:03:38,FALSE,NA,"1350156709856043010",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","esjaelieee",78,TRUE,FALSE,NA,NA
"477","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 18:43:21,FALSE,NA,"1350151604691898368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jejesbbyboo",78,TRUE,FALSE,NA,NA
"478","Ayok lah vaksin ayokk, gak po po lah dadi titan, penting gak dadi Levi, beban soale haha",FALSE,0,NA,2021-01-15 18:41:46,FALSE,NA,"1350151205465460737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yowww_itsmi",0,FALSE,FALSE,NA,NA
"479","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 18:10:20,FALSE,NA,"1350143296434126854",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nakamotodeuska",78,TRUE,FALSE,NA,NA
"480","Boleh vaksin dulu ga? Mau jadi Titan, cape jadi manusia",FALSE,0,NA,2021-01-15 17:47:53,FALSE,NA,"1350137643951030272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DisyonHEHE",0,FALSE,FALSE,NA,NA
"481","Ohh jadi dulu eren disuntik bapaknya jd dia tu kayak disuntik vaksin jd dia tu titan tp baik ooooooo keren",FALSE,0,NA,2021-01-15 17:39:43,FALSE,NA,"1350135591011139587",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ecstasucks",0,FALSE,FALSE,NA,NA
"482","Semoga aja mendapat serum vaksin beast Titan berwujud buaya",FALSE,1,NA,2021-01-15 17:38:26,FALSE,NA,"1350135264513986560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","petetuwek",0,FALSE,FALSE,NA,NA
"483","@ibe428 @memefess Tau kok tampan. Tiap vaksin titan mulu bahas org.",FALSE,0,"ibe428",2021-01-15 17:27:59,FALSE,"1350132484525023237","1350132637709418498","156108094","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","riodoyok",0,FALSE,FALSE,NA,NA
"484","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 17:15:29,FALSE,NA,"1350129490920235008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tahuhambar",78,TRUE,FALSE,NA,NA
"485","@wangpup__ langsung di vaksin titan",FALSE,0,"wangpup__",2021-01-15 17:05:45,FALSE,"1350126939252527104","1350127040117129217","2348487433","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hiztoriaz",0,FALSE,FALSE,NA,NA
"486","@azaman6104 Vaksin dulu, biar jadi titan<U+0001F52B>",FALSE,0,"azaman6104",2021-01-15 17:05:09,FALSE,"1350126526541434880","1350126889482940420","849620097987563522","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","12193dks",0,FALSE,FALSE,NA,NA
"487","RT @khairidzwan: cuba bayangkan yang vaksin covid tu sebenarnya titan shifter injection",FALSE,0,NA,2021-01-15 16:28:59,FALSE,NA,"1350117790598893569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akhtartalha_",6,TRUE,FALSE,NA,NA
"488","RT @yppradana0: Aku setelah disuntik vaksin 
Titan<U+2716><U+FE0F>
Shinzo wo Sasageyo <U+2611><U+FE0F><U+0001F626> https://t.co/PPLbEPgZs7",FALSE,0,NA,2021-01-15 16:28:05,FALSE,NA,"1350117561828925440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tampan6666",20,TRUE,FALSE,NA,NA
"489","Beredar rumor katanya setelah suntik vaksin covid bisa jadi titan https://t.co/Rr662mcNmq",FALSE,0,NA,2021-01-15 16:11:49,FALSE,NA,"1350113470188982273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","senoprasetyanto",0,FALSE,FALSE,NA,NA
"490","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 16:01:32,FALSE,NA,"1350110879975567363",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","draIndraban",78,TRUE,FALSE,NA,NA
"491","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 15:58:05,FALSE,NA,"1350110014002745345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gumxbears",78,TRUE,FALSE,NA,NA
"492","@BintangPJ Oh pantes ada berita bakal jadi titan kalo vaksin ternyata karena ini",FALSE,0,"BintangPJ",2021-01-15 15:57:46,FALSE,"1349606195007406081","1350109931878318080","171837612","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Putraikhsann",0,FALSE,FALSE,NA,NA
"493","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 15:57:01,FALSE,NA,"1350109745361739783",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bucinoppa__",78,TRUE,FALSE,NA,NA
"494","RT @tokyier: bapakku udah di vaksin alhamdulillah tidak menjadi titan",FALSE,0,NA,2021-01-15 15:55:34,FALSE,NA,"1350109377265430529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","magnoliatune",1,TRUE,FALSE,NA,NA
"495","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 15:51:21,FALSE,NA,"1350108317318713351",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Owllyy",78,TRUE,FALSE,NA,NA
"496","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 15:50:41,FALSE,NA,"1350108151752769536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dlitchmeup",78,TRUE,FALSE,NA,NA
"497","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 15:44:35,FALSE,NA,"1350106615446323200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seiihunn",78,TRUE,FALSE,NA,NA
"498","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 15:34:26,FALSE,NA,"1350104061224185857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bybycyin",78,TRUE,FALSE,NA,NA
"499","@Deckyygmlr Bener a sarieun jadi titan ceunah mun di vaksin",FALSE,0,"Deckyygmlr",2021-01-15 15:30:38,FALSE,"1349941401157451777","1350103103907872769","1008703832","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Muhammad12izkyy",0,FALSE,FALSE,NA,NA
"500","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 15:28:14,FALSE,NA,"1350102502050390016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dreamiesoulven",78,TRUE,FALSE,NA,NA
"501","RT @GrabID: Semoga program vaksin bisa ngebantu kita untuk menghadapi pandemi ini ya.

Grab juga ngedukung program vaksin ini, biar kalian…",FALSE,0,NA,2021-01-15 15:13:24,FALSE,NA,"1350098767882555392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","youlius6",5,TRUE,FALSE,NA,NA
"502","w gamau di vaksin, pengen jadi karakter utama kalo yang lain jadi titan",FALSE,0,NA,2021-01-15 15:01:23,FALSE,NA,"1350095741910278145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MuhammadRaisAd1",0,FALSE,FALSE,NA,NA
"503","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 15:00:40,FALSE,NA,"1350095564004704256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AanggiPS",78,TRUE,FALSE,NA,NA
"504","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 15:00:00,FALSE,NA,"1350095395611791360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hankeun_",78,TRUE,FALSE,NA,NA
"505","@TwingkleToes ya ga gitu juga <U+0001F62D> simulasi saja nyoba nyoba, kali aja kan vaksin yang diberikan ntar bukan vaksin cor… https://t.co/kcBz0lVhef",FALSE,0,"GondrongParades",2021-01-15 14:55:17,TRUE,"1350086415736946691","1350094209437544455","1211807976","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suekkoaien",0,FALSE,FALSE,NA,NA
"506","@ibuibuyakult Ini kenapa sih?? Emang ada yg percaya disuntik vaksin bakal jadi Titan<U+0001F605>",FALSE,0,"ibuibuyakult",2021-01-15 14:54:24,FALSE,"1350083441023283200","1350093984912162816","99069831","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ningsiihhhhh",0,FALSE,FALSE,NA,NA
"507","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:53:13,FALSE,NA,"1350093687531814912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shelenite",78,TRUE,FALSE,NA,NA
"508","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:53:08,FALSE,NA,"1350093665650130947",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alifatik_",78,TRUE,FALSE,NA,NA
"509","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:51:47,FALSE,NA,"1350093326440034305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","limerencea",78,TRUE,FALSE,NA,NA
"510","RT @khairidzwan: cuba bayangkan yang vaksin covid tu sebenarnya titan shifter injection",FALSE,0,NA,2021-01-15 14:51:43,FALSE,NA,"1350093311965491203",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","h4fiss",6,TRUE,FALSE,NA,NA
"511","@rizkaanorma Suntik vaksin jadi titan",FALSE,0,"rizkaanorma",2021-01-15 14:50:52,FALSE,"1350091666988822535","1350093096478928899","1923183966","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prayogaghaw_",0,FALSE,FALSE,NA,NA
"512","tapi ini penting juga sih. masalahnya kan ga semua orang paham titan aot ya... takutnya malah dijadiin tameng buat… https://t.co/7Fuzhrh34b",FALSE,0,NA,2021-01-15 14:49:18,TRUE,NA,"1350092704215044098",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oneiricjoo",0,FALSE,FALSE,NA,NA
"513","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:45:31,FALSE,NA,"1350091750312853504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","typeliketyphoon",78,TRUE,FALSE,NA,NA
"514","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:43:16,FALSE,NA,"1350091182899044353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chickinnlittlee",78,TRUE,FALSE,NA,NA
"515","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:41:15,FALSE,NA,"1350090678961782787",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","awmeong23",78,TRUE,FALSE,NA,NA
"516","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:40:44,FALSE,NA,"1350090548841910275",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sohibyohangyul",78,TRUE,FALSE,NA,NA
"517","RT @purplerainxyz: pak zukowi pas disuntik vaksin, yang ternyata itu DNA titan! https://t.co/VrjC0Nsezm",FALSE,0,NA,2021-01-15 14:36:51,FALSE,NA,"1350089570096844808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Life_QuietS",1,TRUE,FALSE,NA,NA
"518","RT @septiaannnnnnnn: Assalamualaikum,
kata ilham ""sapa yang cita citanya di vaksin  jadi titan?"" https://t.co/MIExPRn3A2",FALSE,0,NA,2021-01-15 14:30:10,FALSE,NA,"1350087889623810048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Life_QuietS",4,TRUE,FALSE,NA,NA
"519","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:28:37,FALSE,NA,"1350087498848890883",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deejaaaboo",78,TRUE,FALSE,NA,NA
"520","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:24:26,FALSE,NA,"1350086444564402176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsmeu",78,TRUE,FALSE,NA,NA
"521","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:23:58,FALSE,NA,"1350086328973594630",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","serbukpoci",78,TRUE,FALSE,NA,NA
"522","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:19:59,FALSE,NA,"1350085326329372673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tuanmudawp",78,TRUE,FALSE,NA,NA
"523","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:19:17,FALSE,NA,"1350085147421364225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bucinfanaa",78,TRUE,FALSE,NA,NA
"524","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:19:02,FALSE,NA,"1350085086876581890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mieayambakar",78,TRUE,FALSE,NA,NA
"525","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:16:45,FALSE,NA,"1350084511623647232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wuziiu",78,TRUE,FALSE,NA,NA
"526","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:16:39,FALSE,NA,"1350084486025805828",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","immoodzcho",78,TRUE,FALSE,NA,NA
"527","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:16:38,FALSE,NA,"1350084482506784771",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dounwow",78,TRUE,FALSE,NA,NA
"528","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:16:17,FALSE,NA,"1350084394942300162",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","axsahhh",78,TRUE,FALSE,NA,NA
"529","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:15:29,FALSE,NA,"1350084191157850121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mxssworld",78,TRUE,FALSE,NA,NA
"530","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:15:18,FALSE,NA,"1350084146983366659",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","macarouned",78,TRUE,FALSE,NA,NA
"531","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:14:26,FALSE,NA,"1350083927508062208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cindergyula",78,TRUE,FALSE,NA,NA
"532","siapa disini yg udah di vaksin? pada milih jadi titan apa euy?",FALSE,0,NA,2021-01-15 14:14:25,FALSE,NA,"1350083924974686214",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kotakorenmu",0,FALSE,FALSE,NA,NA
"533","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:14:21,FALSE,NA,"1350083909254451202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rurirsm",78,TRUE,FALSE,NA,NA
"534","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:14:19,FALSE,NA,"1350083897040617472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","contradicakes",78,TRUE,FALSE,NA,NA
"535","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:14:02,FALSE,NA,"1350083827973013506",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rennitaa_",78,TRUE,FALSE,NA,NA
"536","RT @ibuibuyakult: sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnm…",FALSE,0,NA,2021-01-15 14:13:34,FALSE,NA,"1350083712109539328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crescentxjun",78,TRUE,FALSE,NA,NA
"537","sekarang ngejokes suntik vaksin bakal berubah jadi titan aja sampe diklarifikasi sama pemerintah buset https://t.co/iLMnmPN2bU",FALSE,429,NA,2021-01-15 14:12:30,FALSE,NA,"1350083441023283200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ibuibuyakult",78,FALSE,FALSE,NA,NA
"538","RT @Olavhatim: Gausah mikir yang aneh aneh tentang vaksin tapi kalo jadi titan si bisa diatur",FALSE,0,NA,2021-01-15 14:12:10,FALSE,NA,"1350083358982770688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sonofalee",1,TRUE,FALSE,NA,NA
"539","@aotfess (((vaksin))) <U+0001F62D><U+0001F44C>

saat itu dia gak sengaja lagi terhubung sama ingatan pewaris attack titan yang lain, bisa… https://t.co/ZzfXPrB93D",FALSE,2,"aotfess",2021-01-15 14:11:11,TRUE,"1350082011755474947","1350083109677649923","1261296577085181953","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rozvouna",0,FALSE,FALSE,NA,NA
"540","RT @aotfess: *aot

Pas eren kruger mau suntikin vaksin titan ke grisha yeager kok udah kenal mikasa sama armin?? Tolong pencerahannya <U+0001F62D>",FALSE,0,NA,2021-01-15 14:07:39,FALSE,NA,"1350082219683901445",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","etherealdixy",1,TRUE,FALSE,NA,NA
"541","sumpah niat hati bikin rom-com yang isinya gombalan receh tapi apa daya ga kepikiran apa-apa selain vaksin titan ga… https://t.co/olEZo6No8w",FALSE,6,"knxssh",2021-01-15 14:07:37,TRUE,"1350081947511316481","1350082214873088001","1344289977228640256","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","knxssh",0,FALSE,FALSE,NA,NA
"542","*aot

Pas eren kruger mau suntikin vaksin titan ke grisha yeager kok udah kenal mikasa sama armin?? Tolong pencerahannya <U+0001F62D>",FALSE,23,NA,2021-01-15 14:06:49,FALSE,NA,"1350082011755474947",NA,"<a href=""https://twitter.com/sktckamu"" rel=""nofollow"">@AOTFESS</a>","aotfess",1,FALSE,FALSE,NA,NA
"543","@jokowi Urus aja vaksin mu titan",FALSE,3,"jokowi",2021-01-15 13:37:10,FALSE,"1349997089887907841","1350074549421834243","366987179","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akutaurifky",0,FALSE,FALSE,NA,NA
"544","sunshine bagian satu. 
—perkara vaksin, jadi kita bakal jadi titan?",FALSE,7,NA,2021-01-15 13:36:51,FALSE,NA,"1350074470891880451",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","knxssh",1,FALSE,FALSE,NA,NA
"545","Ini sengaja dibikin utk mencegah boomers mikir aneh"" ga si? <U+0001F602> Kayak...
""TiTaN adALAh bEnTuk DaRI DajJAL, PoKOkNyA J… https://t.co/nO16dv0AaA",FALSE,0,NA,2021-01-15 13:35:29,TRUE,NA,"1350074127449694212",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ixviilich",0,FALSE,FALSE,NA,NA
"546","@AlFarih12 Lahir sbg manusia, semoga habis di vaksin ga mati sbg titan.",FALSE,0,"AlFarih12",2021-01-15 13:27:47,FALSE,"1350069763825782787","1350072187273658374","1258939272","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fidhaanhw",0,FALSE,FALSE,NA,NA
"547","bapakku udah di vaksin alhamdulillah tidak menjadi titan",FALSE,80,NA,2021-01-15 13:21:29,FALSE,NA,"1350070603118649344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tokyier",1,FALSE,FALSE,NA,NA
"548","Kalo di vaksin, bisa jadi titan ga ya?",FALSE,0,NA,2021-01-15 13:07:37,FALSE,NA,"1350067112987959298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","agusnur1411",0,FALSE,FALSE,NA,NA
"549","Mendukung vaksin dengan ketentuan dapet founding titan.",FALSE,0,NA,2021-01-15 13:07:26,FALSE,NA,"1350067065697144832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aspcndrs",0,FALSE,FALSE,NA,NA
"550","Imagine, lo di vaksin. Terus dapet sertifikat udah vaksin, tapi tulisannya

(Nama lo)
Beast titan.

Fix terbaik akh… https://t.co/X9oz3edX4X",FALSE,0,NA,2021-01-15 13:05:47,TRUE,NA,"1350066650641387520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BigPiercee",0,FALSE,FALSE,NA,NA
